bbrID,Date,Tm,Opp,TRB,AST,STL,BLK,PTS,GmSc,Season,Playoffs,Year,GameIndex,GmScMovingZ,GmScMovingZTop2Delta,Date2,GmSc2,GmScMovingZ2
songada01,2010-01-23,NOH,DEN,7,3,1,1,20,18.6,2009-10,false,2010,473,3.17,0.13,2009-03-09,17.8,3.04
speigma01,2014-02-10,GSW,PHI,8,1,0,3,32,28.1,2013-14,false,2014,407,3.86,0.22,2016-03-12,23.8,3.64
spellom01,2020-01-04,GSW,DET,5,1,4,1,23,24.8,2019-20,false,2020,79,3.6,0.4,2018-11-07,22.8,3.2
spencel01,1994-02-25,LAC,SAC,14,0,0,3,28,24.4,1993-94,false,1994,91,3.73,0.99,1994-03-20,19.4,2.74
spencfe01,2001-04-18,NYK,DET,5,0,0,1,15,10.9,2000-01,false,2001,641,4.14,0.67,2000-11-19,9.5,3.47
splitti01,2012-01-21,SAS,HOU,10,4,1,0,25,23.9,2011-12,false,2012,79,3.31,0.16,2013-01-23,24.3,3.15
sprewla01,1997-01-21,GSW,DAL,6,10,5,1,46,44.6,1996-97,false,1997,347,3.54,0.2,2002-03-14,36.6,3.34
stackje01,2001-04-03,DET,CHI,4,5,1,0,57,40.3,2000-01,false,2001,435,3.09,0,2012-11-28,17.4,3.09
stanste01,1985-10-26,IND,NJN,2,3,3,0,21,18.2,1985-86,false,1986,74,2.96,0.17,1985-02-27,18.0,2.79
starkjo01,1991-11-07,NYK,ORL,3,9,3,1,30,30.7,1991-92,false,1992,103,3.55,0.45,1993-02-17,35.3,3.1
stausni01,2018-10-18,POR,LAL,2,2,1,0,24,21.7,2018-19,false,2019,267,3.67,0.73,2017-12-15,19.6,2.94
stepavl01,2003-01-01,MIA,ATL,13,2,4,1,16,21.5,2002-03,false,2003,177,4.34,0.52,2001-11-16,17.2,3.82
stephla01,2016-03-11,MEM,NOP,7,4,2,1,33,27.6,2015-16,false,2016,366,4.04,0.88,2018-10-24,24.2,3.16
stevede01,2011-01-02,DAL,CLE,3,4,0,1,21,18.7,2010-11,false,2011,691,3.94,0.5,2011-01-08,16.6,3.44
stevela01,2022-01-12,CLE,UTA,7,2,2,0,23,20.2,2021-22,false,2022,67,3.56,0.89,2022-04-03,16.8,2.67
stewais01,2021-04-19,DET,CLE,16,0,3,3,18,21.5,2020-21,false,2021,55,2.62,0.3,2021-04-16,19.8,2.32
stewala01,1993-04-23,WSB,MIA,13,2,0,0,32,27.3,1992-93,false,1993,155,3.79,0.3,1993-04-25,25.5,3.49
stewami01,2005-04-20,ATL,PHI,10,0,3,0,5,8.7,2004-05,false,2005,289,4.28,0.57,2005-04-17,7.6,3.71
stiemgr01,2013-04-17,MIN,SAS,9,0,5,1,12,16.4,2012-13,false,2013,149,3.38,0.29,2012-04-15,15.4,3.09
stithbr01,1996-12-05,DEN,POR,7,1,3,2,37,34.2,1996-97,false,1997,317,3.88,0,2000-11-15,26.7,3.88
stockjo01,2002-04-13,UTA,GSW,2,9,4,0,26,32.0,2001-02,false,2002,1592,3.36,0.29,1997-03-12,36.3,3.07
stojape01,2010-02-08,NOH,ORL,9,5,0,0,29,27.0,2009-10,false,2010,834,3.02,0.02,2006-11-14,33.5,3
stoudam01,2008-11-05,PHO,IND,11,6,5,2,49,50.2,2008-09,false,2009,421,3.97,1.02,2011-02-06,38.4,2.95
stoudda01,2005-01-14,POR,NOH,0,1,1,0,54,40.1,2004-05,false,2005,728,4.34,1.08,2007-01-03,27.3,3.26
stoudsa01,2007-03-23,ATL,POR,2,0,0,0,37,27.2,2006-07,false,2007,115,4.55,0.78,2005-11-18,23.3,3.77
stricer01,2000-03-11,DAL,PHO,8,3,4,0,36,31.8,1999-00,false,2000,175,3.92,0.58,2005-04-11,18.2,3.34
stricma01,1998-03-25,MIA,BOS,13,4,1,1,23,24.9,1997-98,false,1998,77,4.59,0.66,1998-03-22,21.9,3.93
stricro02,1989-03-20,NYK,PHI,5,10,3,0,22,26.1,1988-89,false,1989,63,3.38,0.39,1989-03-04,23.7,2.99
stronde01,1994-04-05,MIL,ORL,9,3,1,1,22,23.1,1993-94,false,1994,80,3.18,0.17,2001-04-07,14.8,3.01
strusma01,2021-12-17,MIA,ORL,7,1,0,0,32,26.9,2021-22,false,2022,65,3.38,0.95,2022-01-05,21.0,2.43
stuckro01,2015-03-10,IND,ORL,6,7,1,1,34,32.9,2014-15,false,2015,558,4.05,0.39,2008-12-23,32.4,3.66
sullija01,2016-03-11,BOS,HOU,12,4,4,2,24,27.6,2015-16,false,2016,245,3.18,0.12,2014-01-15,28.4,3.06
summeda01,2010-03-15,DET,BOS,1,0,1,0,12,10.6,2009-10,false,2010,30,2.95,0.42,2010-03-19,9.3,2.53
sumneed01,2019-02-05,IND,LAL,2,0,2,1,17,16.8,2018-19,false,2019,15,3.03,0.4,2021-04-24,17.3,2.63
sundobr01,2001-01-30,IND,ORL,9,1,0,0,17,11.6,2000-01,false,2001,20,4.91,2.81,2004-12-21,5.3,2.1
surabo01,2000-01-25,CLE,DET,4,9,6,0,31,30.5,1999-00,false,2000,304,3.37,0.41,1999-12-08,27.4,2.96
suttogr01,1995-04-10,CHH,BOS,0,2,3,0,13,14.7,1994-95,false,1995,114,3.1,0.36,1991-11-20,11.7,2.74
sweetmi01,2005-11-16,CHI,POR,14,1,0,0,24,22.2,2005-06,false,2006,129,3.19,0.38,2005-12-09,20.1,2.81
swiftro01,2006-02-04,SEA,DAL,9,1,1,3,12,16.8,2005-06,false,2006,34,3.14,0.14,2006-03-24,16.2,3
swiftst01,2007-01-03,MEM,GSW,9,2,3,4,26,24.6,2006-07,false,2007,448,3.84,0.48,2007-11-19,20.8,3.36
szczewa02,2003-04-13,MIN,CHI,3,1,1,0,44,33.2,2002-03,false,2003,298,3.68,0.22,2009-04-15,22.7,3.46
tabakza01,2001-04-15,IND,CHI,6,4,0,1,16,14.0,2000-01,false,2001,262,3.22,0.16,1995-12-22,17.8,3.06
tarplro01,1988-11-09,DAL,PHO,17,1,2,2,35,32.9,1988-89,false,1989,180,2.54,0.05,1989-04-21,32.4,2.49
tateja01,2021-12-01,HOU,OKC,10,7,2,5,32,36.3,2021-22,false,2022,90,4.28,1.89,2021-03-22,25.0,2.39
tatumja01,2021-04-30,BOS,SAS,8,5,0,1,60,47.9,2020-21,false,2021,326,3.15,0.17,2020-01-11,39.2,2.98
taylodo01,2006-01-11,WAS,ATL,2,2,2,0,15,14.6,2005-06,false,2006,6,4.52,1.78,2007-04-15,9.2,2.74
tayloje03,2013-12-06,CHA,PHI,8,1,1,1,20,17.6,2013-14,false,2014,96,3.72,0.89,2013-02-02,14.9,2.83
tayloma01,2006-01-08,NYK,SEA,6,1,0,0,23,19.1,2005-06,false,2006,484,3.54,0.09,2001-02-23,29.3,3.45
teaguje01,2010-04-14,ATL,CLE,5,15,1,0,24,21.9,2009-10,false,2010,70,4.02,0.47,2009-12-11,16.5,3.55
teaguma01,2013-03-06,CHI,SAS,3,3,1,0,11,9.6,2012-13,false,2013,35,3.1,0.51,2013-12-07,8.2,2.59
teletmi01,2014-01-24,BRK,DAL,6,1,0,1,34,29.0,2013-14,false,2014,87,4.29,0.99,2014-12-03,25.6,3.3
telfase01,2007-12-21,MIN,IND,1,11,1,0,27,25.2,2007-08,false,2008,237,3.63,0.18,2005-11-20,25.7,3.45
templga01,2018-01-23,SAC,ORL,2,5,0,0,34,29.0,2017-18,false,2018,437,4.15,0.07,2018-10-19,28.4,4.08
terryja01,2010-02-08,DAL,GSW,6,9,3,0,36,35.0,2009-10,false,2010,906,3.59,0.32,2006-12-28,34.7,3.27
thabeha01,2012-11-26,OKC,CHA,10,0,0,1,13,13.1,2012-13,false,2013,147,4.23,1.21,2010-04-07,11.7,3.02
theisda01,2018-12-08,BOS,CHI,10,5,1,4,22,24.2,2018-19,false,2019,77,3.83,0.44,2021-04-26,26.4,3.39
thibepe01,1984-12-12,GSW,LAL,6,2,1,1,22,17.3,1984-85,false,1985,13,3.81,0.26,1985-03-21,16.3,3.55
thomaet01,2007-04-03,WAS,CHA,14,0,0,2,17,18.3,2006-07,false,2007,348,3.62,0.09,2006-11-06,19.2,3.53
thomais02,2016-12-20,BOS,MEM,3,6,2,1,44,43.2,2016-17,false,2017,398,3.16,0.3,2017-05-02,41.3,2.86
thomajo02,2005-03-06,MIN,BOS,8,1,3,1,12,16.0,2004-05,false,2005,173,4.82,1.46,1998-01-15,14.9,3.36
thomake01,2006-04-18,SAC,SEA,18,7,3,0,17,27.9,2005-06,false,2006,529,3.62,0.21,2005-04-10,31.3,3.41
thomaku01,2011-01-24,CHI,MIL,9,5,1,2,22,21.8,2010-11,false,2011,1080,4.64,1.27,2012-04-26,13.6,3.37
thomala01,2012-03-09,NOH,DEN,5,0,1,0,18,15.5,2011-12,false,2012,17,3.91,0.49,2015-12-21,21.7,3.42
thomama02,2020-02-08,TOR,BRK,6,1,3,0,15,15.8,2019-20,false,2020,21,3.48,0.25,2020-08-10,15.2,3.23
thomati01,2001-01-05,MIL,POR,1,4,1,0,39,30.2,2000-01,false,2001,246,3.83,0.71,2000-03-02,24.9,3.12
thomaty01,2007-03-31,CHI,CLE,8,1,3,3,27,29.7,2006-07,false,2007,64,4.53,0.87,2010-11-24,26.6,3.66
thompbe01,1987-12-03,PHO,NYK,7,2,0,0,23,21.3,1987-88,false,1988,157,3.6,0.08,1986-04-12,21.2,3.52
thompbi01,1990-04-04,MIA,GSW,16,6,4,1,29,36.1,1989-90,false,1990,220,4.52,0.49,1989-11-29,35.9,4.03
thompbr01,1996-03-19,ORL,DET,4,3,1,0,21,17.0,1995-96,false,1996,62,2.81,0.01,1997-02-13,16.8,2.8
thompho01,2016-11-01,PHI,ORL,7,1,0,1,22,21.3,2016-17,false,2017,227,3.28,0.16,2015-02-03,21.0,3.12
thompja02,2015-01-17,SAC,LAC,22,2,0,1,23,24.2,2014-15,false,2015,498,4.15,1.03,2015-04-01,18.1,3.12
thompkl01,2015-01-23,GSW,SAC,2,5,4,2,52,44.8,2014-15,false,2015,287,4.38,0.43,2016-12-05,46.2,3.95
thomptr01,2020-01-09,CLE,DET,14,3,1,3,35,35.2,2019-20,false,2020,675,3.97,0.84,2013-04-05,28.2,3.13
thornal01,2008-03-29,LAC,MEM,3,2,5,0,39,32.0,2007-08,false,2008,69,2.95,0.05,2009-11-23,28.5,2.9
thornbo01,1988-04-05,PHI,NYK,4,1,0,0,13,11.8,1987-88,false,1988,143,3.49,0.05,1988-12-07,11.9,3.44
thornma01,2015-12-08,HOU,BRK,6,3,3,0,32,30.1,2015-16,false,2016,418,4.41,0.72,2014-01-24,30.4,3.69
thornsi01,2018-04-09,LAC,NOP,5,7,2,2,20,18.6,2017-18,false,2018,71,5.17,2.17,2021-05-13,7.8,3
thorpot01,1993-12-07,HOU,CHH,7,2,0,1,40,31.3,1993-94,false,1994,764,3.16,0.18,1998-04-03,26.2,2.98
thybuma01,2019-12-08,PHI,TOR,2,3,3,1,20,18.3,2019-20,false,2020,22,3.34,0.05,2019-11-27,17.3,3.29
tillmxa01,2021-04-19,MEM,DEN,14,1,2,1,18,18.2,2020-21,false,2021,45,2.89,0.67,2021-05-14,15.2,2.22
tinslja01,2007-03-13,IND,MIN,6,6,4,0,37,29.8,2006-07,false,2007,383,3.2,0.29,2012-11-26,14.7,2.91
tisdawa01,1993-03-23,SAC,LAC,8,4,2,3,40,37.6,1992-93,false,1993,569,4.03,0.09,1995-12-20,28.1,3.94
tolbeto01,1993-03-10,ORL,IND,13,0,1,1,22,22.4,1992-93,false,1993,237,4.11,0.75,1993-01-26,19.4,3.36
tollian01,2020-01-13,POR,CHO,11,1,0,0,16,17.6,2019-20,false,2020,707,3.67,0.06,2013-03-06,20.1,3.61
toneyse01,1986-04-12,PHO,HOU,5,3,1,0,22,20.2,1985-86,false,1986,11,4.03,0.75,1990-03-11,16.0,3.28
toppiob01,2022-04-10,NYK,TOR,10,3,0,1,42,32.6,2021-22,false,2022,138,3.95,0.82,2022-04-08,27.1,3.13
torreos01,2001-12-11,HOU,CLE,5,2,0,0,28,24.8,2001-02,false,2002,20,4.14,1.62,2001-12-13,16.4,2.52
toscaju01,2021-04-15,GSW,CLE,7,3,1,1,20,22.2,2020-21,false,2021,51,3.5,0.48,2021-12-03,19.1,3.02
townska01,2022-03-14,MIN,SAS,17,3,1,0,60,46.5,2021-22,false,2022,475,3.81,0.66,2018-03-28,46.0,3.15
traylro01,2001-04-15,CLE,WAS,9,3,1,6,17,19.7,2000-01,false,2001,164,3.85,0.26,2004-03-17,20.8,3.59
trentga01,2004-01-03,MIN,DAL,7,3,0,0,22,22.6,2003-04,false,2004,484,4.04,0.8,2002-01-07,22.3,3.24
trentga02,2021-04-10,TOR,CLE,7,4,1,0,44,41.6,2020-21,false,2021,130,3.78,0.86,2020-01-18,27.7,2.92
trieral01,2019-01-23,NYK,HOU,10,3,1,0,31,25.5,2018-19,false,2019,38,2.91,0.35,2018-11-27,23.2,2.56
tsakaja01,2002-03-25,PHO,CLE,9,1,1,1,23,21.2,2001-02,false,2002,117,3.91,0.21,2006-03-14,19.9,3.7
tskitni01,2002-12-28,DEN,LAL,3,4,1,0,12,13.6,2002-03,false,2003,27,3.36,0.17,2003-02-12,12.5,3.19
tuckepj01,2018-05-16,HOU,GSW,7,4,1,0,22,22.2,2017-18,true,2018,521,3.42,0.43,2014-04-06,24.1,2.99
turiaro01,2011-01-11,NYK,POR,10,3,3,2,19,23.6,2010-11,false,2011,349,4.15,0.32,2006-11-01,22.0,3.83
turkohe01,2002-03-21,SAC,DEN,9,10,0,0,31,29.8,2001-02,false,2002,148,4.23,0.46,2015-03-18,14.2,3.77
turnean01,1991-01-11,PHI,MIL,3,8,2,0,18,18.4,1990-91,false,1991,52,3.21,0.31,1991-01-21,16.9,2.9
turneev01,2019-04-01,POR,MIN,11,10,1,0,13,22.2,2018-19,false,2019,728,3.25,0.23,2018-01-01,20.8,3.02
turneje01,1994-03-29,ORL,WSB,10,4,3,0,16,19.2,1993-94,false,1994,546,3.88,0.54,1992-11-27,21.6,3.34
turnemy01,2021-10-22,IND,WAS,10,0,1,3,40,35.3,2021-22,false,2022,416,3.78,0.61,2016-10-26,30.2,3.17
turpime01,1987-12-12,UTA,GSW,6,2,0,0,22,21.5,1987-88,false,1988,244,3.64,0.11,1986-03-11,31.2,3.53
tylerje01,2014-01-28,NYK,BOS,5,0,0,2,17,14.0,2013-14,false,2014,72,3.43,0.47,2012-04-20,12.4,2.96
udohek01,2018-01-10,UTA,WAS,9,2,4,2,16,22.1,2017-18,false,2018,315,5.45,1.3,2019-04-10,20.9,4.15
udokaim01,2010-01-08,SAC,GSW,14,2,2,1,19,22.1,2009-10,false,2010,275,5.07,1.27,2007-01-27,24.3,3.8
udrihbe01,2005-03-14,SAS,NOH,4,4,1,0,25,21.3,2004-05,false,2005,60,4,0.54,2006-01-24,17.2,3.46
ukicro01,2009-02-11,TOR,SAS,2,3,1,0,22,18.0,2008-09,false,2009,44,3.69,0.76,2009-12-09,14.9,2.93
ulisty01,2017-04-02,PHO,HOU,9,9,1,0,34,29.8,2016-17,false,2017,56,3.93,1.62,2017-03-05,19.1,2.31
upshake01,1991-04-15,DAL,LAL,3,5,3,0,19,21.0,1990-91,false,1991,119,3.36,0.23,1990-04-22,18.8,3.13
valanjo01,2016-10-26,TOR,DET,11,1,0,0,32,28.5,2016-17,false,2017,306,3.28,0.09,2021-11-29,37.8,3.19
valende01,2018-03-17,CHI,CLE,7,6,0,1,34,31.4,2017-18,false,2018,129,4.72,1.76,2021-12-26,17.8,2.96
vandeja01,2022-01-09,MIN,HOU,19,4,2,2,21,26.3,2021-22,false,2022,129,3.55,1.16,2022-01-25,20.5,2.39
vanexni01,2003-05-10,DAL,SAC,7,7,1,0,40,32.8,2002-03,true,2003,776,3.56,0.18,2003-05-08,31.2,3.38
vanhoke01,2004-03-21,MIL,LAL,9,0,3,0,32,28.1,2003-04,false,2004,485,2.91,0.21,2004-01-31,27.5,2.7
vanvlfr01,2021-02-02,TOR,ORL,3,2,3,3,54,50.3,2020-21,false,2021,299,4.44,1.36,2018-01-24,24.4,3.08
varejan01,2012-11-13,CLE,BRK,18,3,2,0,35,38.8,2012-13,false,2013,521,4.59,1.51,2008-03-08,22.6,3.08
vasqugr01,2013-02-06,NOH,PHO,1,12,4,0,19,27.8,2012-13,false,2013,197,2.96,0.02,2014-04-05,24.1,2.94
vassede01,2021-10-20,SAS,ORL,2,5,2,0,19,19.1,2021-22,false,2022,62,2.19,0.04,2022-01-19,19.3,2.15
vaughda02,1996-04-12,ORL,IND,6,1,0,3,10,12.4,1995-96,false,1996,31,3.15,0.69,1996-11-29,10.0,2.46
vaughja01,2005-02-01,NJN,CHI,3,3,2,0,23,20.0,2004-05,false,2005,526,4.14,0.29,2003-12-09,19.7,3.85
vaughlo01,2000-12-08,DAL,CHI,7,2,1,0,10,13.0,2000-01,false,2001,666,3.31,0.2,1991-11-05,21.2,3.11
vaughra01,2016-10-29,MIL,BRK,2,0,0,1,22,13.8,2016-17,false,2017,71,3.78,0.69,2016-11-05,11.6,3.09
veselja01,2012-04-23,WAS,CHA,6,1,4,0,16,18.7,2011-12,false,2012,54,3.96,1.1,2012-04-26,14.3,2.86
villach01,2006-03-26,TOR,MIL,9,3,1,0,48,36.0,2005-06,false,2006,68,3.93,0.46,2015-02-09,17.9,3.47
vincega01,2021-11-27,MIA,CHI,2,5,1,0,20,17.6,2021-22,false,2022,79,2.46,0.12,2022-03-02,18.0,2.34
vincesa01,1992-01-08,ORL,SEA,8,7,2,0,35,34.3,1991-92,false,1992,428,4.41,0.97,1990-02-03,30.2,3.44
volkoal01,1992-03-27,ATL,MIN,5,8,6,2,21,24.2,1991-92,false,1992,139,2.74,0.24,1992-03-26,22.6,2.5
vonleno01,2015-04-12,CHO,DET,12,0,1,0,16,12.9,2014-15,false,2015,22,3.13,0.3,2016-01-23,11.7,2.83
voskuja01,2002-04-06,PHO,MIN,6,0,0,0,20,17.6,2001-02,false,2002,69,3.6,0.08,2006-04-17,16.7,3.52
vrankst01,1998-04-03,LAC,PHI,15,0,0,5,9,13.1,1997-98,false,1998,164,3.2,0.2,1996-12-13,11.1,3
vromaja01,2005-04-13,NOH,DEN,10,4,3,0,16,16.8,2004-05,false,2005,41,4.28,1.42,2005-03-14,11.9,2.86
vucevni01,2021-02-12,ORL,SAC,9,4,2,0,42,39.5,2020-21,false,2021,635,3.07,0.08,2015-01-23,32.6,2.99
vujacsa01,2005-12-04,LAL,CHA,2,4,2,0,12,14.7,2005-06,false,2006,50,3.4,0.04,2009-04-01,17.3,3.36
wadede01,2021-04-11,CLE,NOP,6,2,3,0,21,21.0,2020-21,false,2021,56,3.06,0.24,2021-05-10,19.7,2.82
wadedw01,2009-03-09,MIA,CHI,6,12,4,3,48,49.0,2008-09,false,2009,431,3.07,0.02,2018-11-25,27.8,3.05
wafervo01,2009-01-13,HOU,LAL,1,1,2,0,23,17.4,2008-09,false,2009,66,2.89,0.01,2008-12-05,17.9,2.88
wagneda02,2002-12-11,CLE,TOR,1,2,1,1,33,23.4,2002-03,false,2003,8,3.04,0.62,2002-12-14,19.5,2.42
wagnemo01,2019-11-15,WAS,MIN,15,2,1,1,30,28.3,2019-20,false,2020,52,4.47,1.9,2021-02-23,19.9,2.57
waitedi01,2013-01-14,CLE,SAC,2,5,0,0,33,28.1,2012-13,false,2013,31,3.03,0.05,2015-04-15,24.9,2.98
walkean02,2008-01-15,MIN,GSW,10,0,1,0,26,23.1,2007-08,false,2008,941,3.47,0.09,2006-04-11,27.0,3.38
walkebi01,2010-04-14,NYK,TOR,7,1,0,0,28,21.3,2009-10,false,2010,67,3.49,0.2,2010-03-12,20.5,3.29
walkeke01,1993-12-22,WSB,LAC,8,1,1,3,19,20.6,1993-94,false,1994,400,4.17,0.2,1993-11-10,21.5,3.97
walkeke02,2021-12-23,NYK,WAS,9,8,0,0,44,39.0,2021-22,false,2022,755,3.39,0.4,2016-01-18,41.4,2.99
walkelo01,2021-03-20,SAS,MIL,6,1,2,0,31,25.0,2020-21,false,2021,119,3.27,0.25,2019-12-03,19.5,3.02
walkesa01,1998-01-17,DAL,MIN,9,3,2,4,23,18.8,1997-98,false,1998,79,3.28,0.01,1998-01-13,18.8,3.27
wallabe01,2010-12-11,DET,TOR,14,4,5,0,23,27.5,2010-11,false,2011,1125,4.85,1.01,2007-02-22,29.1,3.84
wallage01,2002-12-01,SAC,HOU,8,4,1,1,21,24.0,2002-03,false,2003,74,5.15,1.73,2001-12-16,18.6,3.42
wallajo01,2001-12-29,PHO,DEN,3,1,1,0,23,19.7,2001-02,false,2002,325,3.99,0.07,1997-11-18,29.0,3.92
wallara01,2010-01-10,BOS,TOR,8,0,1,2,29,27.8,2009-10,false,2010,1196,3.72,0.24,2000-11-19,37.6,3.48
wallaty01,2018-01-10,LAC,GSW,6,4,2,0,22,22.1,2017-18,false,2018,2,3.84,0.91,2018-01-28,17.0,2.93
walljo01,2013-03-25,WAS,MEM,7,8,1,1,47,41.4,2012-13,false,2013,171,3.44,0.13,2012-01-16,35.5,3.31
waltere01,1997-01-22,PHI,BOS,9,11,2,0,27,29.6,1996-97,false,1997,204,5.26,1.1,1996-04-21,25.7,4.16
waltolu01,2005-01-25,LAL,SEA,1,1,0,0,19,16.7,2004-05,false,2005,111,3.84,0.36,2009-04-07,17.6,3.48
wanambr01,2020-09-15,BOS,MIA,3,6,5,0,11,18.0,2019-20,true,2020,122,2.89,0.16,2020-02-03,16.9,2.73
wardch01,1996-11-14,NYK,TOR,4,11,2,0,13,18.3,1996-97,false,1997,86,3.31,0.04,1999-11-29,26.0,3.27
warretj01,2020-08-01,IND,PHI,4,3,0,2,53,42.8,2019-20,false,2020,322,3.36,0.15,2017-11-01,35.7,3.21
warriha01,2011-03-08,PHO,HOU,8,4,1,0,32,25.9,2010-11,false,2011,448,3.72,0.15,2006-12-08,26.5,3.57
washier01,1998-01-02,DEN,HOU,3,1,2,0,21,17.2,1997-98,false,1998,25,2.67,0.21,1999-04-10,16.3,2.46
washipe01,1987-12-21,NJN,UTA,7,7,4,0,24,25.3,1987-88,false,1988,93,3.26,0.7,1987-04-18,20.7,2.56
washipj01,2021-02-28,CHO,SAC,8,2,2,2,42,37.6,2020-21,false,2021,86,4.27,1.85,2019-11-29,25.8,2.42
watanyu01,2021-12-26,TOR,CLE,13,1,0,1,26,17.5,2021-22,false,2022,93,3.59,0.07,2021-04-16,16.8,3.52
watsocj01,2010-02-17,GSW,SAC,7,6,2,0,40,36.8,2009-10,false,2010,151,4.42,0.42,2009-04-11,35.0,4
watsoea01,2003-02-12,MEM,NJN,8,6,4,0,21,21.6,2002-03,false,2003,109,3.63,0.18,2004-12-07,22.8,3.45
watsoja01,1995-02-01,UTA,DEN,2,4,1,1,10,12.8,1994-95,false,1995,34,3.19,0.6,1994-11-14,10.9,2.59
weathcl01,1996-04-21,PHI,TOR,14,3,1,7,35,32.2,1995-96,false,1996,317,3.09,0.28,2005-04-01,15.4,2.81
webbech01,1994-01-04,GSW,SAC,13,4,3,6,36,37.8,1993-94,false,1994,25,3.28,0.2,1995-12-27,40.7,3.08
webbsp01,1989-12-25,ATL,CLE,6,12,1,1,26,31.9,1989-90,false,1990,333,4.1,0.14,1993-03-23,36.2,3.96
webstma02,2013-12-16,WAS,NYK,5,3,1,1,30,29.4,2013-14,false,2014,497,3.81,0.2,2013-03-16,28.1,3.61
weemsso01,2010-12-10,TOR,DEN,7,4,2,0,21,19.0,2010-11,false,2011,102,2.82,0.13,2010-04-03,18.5,2.69
wellsbo01,2003-04-23,POR,DAL,3,0,3,0,45,32.1,2002-03,true,2003,315,3.23,0.02,2003-03-02,32.7,3.21
welpch01,1987-12-04,PHI,SEA,3,0,1,0,18,16.5,1987-88,false,1988,8,4.49,1.32,1988-11-26,12.4,3.17
welscji01,2004-01-11,BOS,HOU,2,5,3,0,21,22.5,2003-04,false,2004,74,3.33,0.31,2006-02-01,14.5,3.02
wennibi01,1986-04-13,DAL,LAL,10,1,1,0,15,16.4,1985-86,false,1986,55,4.39,0.23,1996-11-30,17.6,4.16
wesleda01,1995-11-22,BOS,CHH,5,9,2,1,37,37.9,1995-96,false,1996,122,4.35,0.78,2003-12-26,32.4,3.57
westbru01,2010-11-26,OKC,IND,8,8,3,1,43,40.5,2010-11,false,2011,185,3.32,0.32,2015-02-06,45.4,3
westda01,2008-05-13,NOH,SAS,14,5,2,5,38,38.1,2007-08,true,2008,319,3.21,0.18,2016-03-08,18.7,3.03
westde01,2007-03-04,BOS,MIN,5,10,0,0,31,30.2,2006-07,false,2007,169,3.25,0.06,2012-01-30,23.5,3.19
westdo01,1989-12-09,MIN,ATL,6,1,1,0,23,16.5,1989-90,false,1990,14,4.47,1.56,1996-11-14,16.4,2.91
westma02,2009-02-17,ATL,LAL,4,0,5,0,7,11.1,2008-09,false,2009,99,5.02,0.77,2010-04-14,11.4,4.25
wheelcl01,1988-01-16,IND,HOU,2,6,3,1,18,19.2,1987-88,false,1988,24,4.24,1.4,1988-12-09,13.8,2.84
whiteco01,2021-01-06,CHI,SAC,3,7,0,0,36,31.3,2020-21,false,2021,73,3.1,0.43,2020-02-25,27.9,2.67
whitede01,2019-04-18,SAS,DEN,5,5,3,1,36,33.8,2018-19,true,2019,89,3.7,0.89,2021-04-22,27.9,2.81
whitedj01,2012-01-01,CHA,MIA,3,1,2,1,21,19.1,2011-12,false,2012,69,3.29,0.16,2011-03-11,18.7,3.13
whiteha01,2020-01-31,POR,LAL,13,2,2,5,30,36.2,2019-20,false,2020,402,3.27,0.13,2018-11-07,33.9,3.14
whiteis01,2017-03-10,BRK,DAL,0,1,0,0,24,14.9,2016-17,false,2017,55,2.44,0.14,2017-01-27,14.3,2.3
whiteja01,2002-01-12,WAS,MIN,13,0,0,1,22,21.8,2001-02,false,2002,199,3.88,0.11,2000-11-10,25.2,3.77
whitera01,1993-03-10,DAL,POR,7,1,1,1,31,27.1,1992-93,false,1993,253,3.72,0.61,1993-01-30,22.9,3.11
whitero02,2003-12-07,DEN,BOS,7,4,2,2,23,21.7,2003-04,false,2004,102,3.28,0.44,2004-01-28,18.6,2.84
whitewi01,1985-11-24,DEN,SEA,4,5,5,0,14,18.4,1985-86,false,1986,59,3.89,0.46,1985-04-09,16.5,3.43
whitnch01,1996-03-22,WSB,ORL,3,3,3,0,19,20.3,1995-96,false,1996,70,4.01,0.48,2001-01-04,30.2,3.53
wiggian01,2021-03-19,GSW,MEM,8,4,4,0,40,35.6,2020-21,false,2021,500,3.65,0.28,2021-05-11,32.6,3.37
wilcoch01,2011-04-08,DET,MIL,13,0,1,1,27,25.0,2010-11,false,2011,535,4.57,0.82,2004-11-05,25.6,3.75
wileymo01,1990-02-21,ORL,DET,2,3,3,0,20,18.9,1989-90,false,1990,70,3.78,0.17,1990-04-18,18.7,3.61
wilkida02,2007-11-16,SEA,ATL,9,2,2,0,41,36.9,2007-08,false,2008,209,5.12,1.65,2006-02-10,24.6,3.47
wilkied01,1990-02-22,NYK,WSB,6,1,0,0,14,14.4,1989-90,false,1990,206,3.57,0.1,1993-02-16,14.0,3.47
wilkige01,1994-01-12,CLE,ORL,6,3,2,1,38,34.6,1993-94,false,1994,713,3.68,0.78,1987-02-05,32.3,2.9
wilksmi01,2007-04-15,SEA,LAL,4,8,0,0,22,18.4,2006-07,false,2007,218,4.16,0.63,2007-04-11,15.8,3.53
williaa01,2006-02-15,NOK,POR,8,2,1,1,14,15.2,2005-06,false,2006,673,4.18,0.05,1998-01-06,20.6,4.13
willial02,2002-11-12,TOR,ORL,4,3,3,2,32,28.1,2002-03,false,2003,347,2.89,0.12,1999-12-28,17.5,2.77
