,headline_no_site,site,time,country,bias,year
60068,"Nita Ambani: Daughter, wife, mother, team owner, educationist; know all about her private life",economictimes.indiatimes.com,2011-10-09 07:00:00+00:00,India,0.16666666666666666,2011
301174,Crèche owner fears closure of her business,Sowetanlive.co.za,2020-05-04 07:00:00+00:00,South Africa,0.16666666666666666,2020
201336,Leeds owner to stick with Steve Evans: 'I'm not happy with my wife and I don't divorce her',thesun.co.uk,2016-04-19 07:00:00+00:00,UK,0.16666666666666666,2016
273310,Excited Dog Loses It With Joy When She Sees Owner After Time Apart,huffingtonpost.co.uk,2016-04-21 07:00:00+00:00,UK,0.16666666666666666,2016
151741,Pregnant woman stabs family pit bull to death after vicious attack on owners,nydailynews.com,2017-11-25 08:00:00+00:00,USA,0.16666666666666666,2017
196442,Dog Owner Shocked To Discover Her Adopted Great Dane Has 70 Teeth,theladbible.com,2019-05-23 07:00:00+00:00,UK,0.16666666666666666,2019
371236,"Salon owner fights to save her business, raises more than R16,000",dispatchlive.co.za,2020-06-23 07:00:00+00:00,South Africa,0.16666666666666666,2020
121643,Woman threatens pet owners who let dogs poop on her lawn with strange punishment,metro.co.uk,2014-12-28 08:00:00+00:00,UK,0.3333333333333333,2014
375370,Robinhood Reports Surging Growth in Female Crypto Traders,bloomberg.com,2021-03-11 08:00:00+00:00,UK,0.16666666666666666,2021
102760,‘We shouldn’t say Swati killed her child… hers was cry of desperation’,indianexpress.com,2017-10-25 07:00:00+00:00,India,0.16666666666666666,2017
373091,"Women Step Up Trading in Bitcoin, Other Cryptocurrencies",wsj.com,2021-04-23 07:00:00+00:00,USA,0.16666666666666666,2021
132598,Cat Trying To Comfort A Crying Girl Is The Sweetest Thing On The Internet,ndtv.com,2017-06-12 07:00:00+00:00,India,0.16666666666666666,2017
62559,Prepare to Happy Cry: Carrie Ann Inaba Asks Her Mom to Be Her Matron of Honor on Live TV,eonline.com,2017-08-01 07:00:00+00:00,USA,0.3333333333333333,2017
153609,Crying migrant girl's dad says she wasn't separated from mom,nypost.com,2018-06-22 07:00:00+00:00,USA,0.3333333333333333,2018
160233,Tiny Love Stories: She Lost Her Acrylic Nail in a Pie,nytimes.com,2019-12-03 08:00:00+00:00,India,0.3333333333333333,2019
155365,Brave 5 year old girl didn't cry after she was shot in the stomach outside her Bronx apartment,nypost.com,2012-11-25 08:00:00+00:00,USA,0.5,2012
327681,"Miracle as girl, 17, missing since 2019 manages to send secret cry for help to friend",mirror.co.uk,2021-03-11 08:00:00+00:00,UK,0.16666666666666666,2021
127272,"Tragic British girl, 14, to be cryogenically frozen so she might live again after historic court victory",mirror.co.uk,2016-11-18 08:00:00+00:00,UK,0.16666666666666666,2016
40413,Chinese woman bitten by pit viper snake after marinating it in wine for 3 MONTHS,dailymail.co.uk,2013-10-02 07:00:00+00:00,India,0.16666666666666666,2013
77278,Chinese Artist Li Shurui Creates Optical Illusions Through Her Semi Abstract Light Paintings,forbes.com,2015-05-26 07:00:00+00:00,India,0.16666666666666666,2015
35885,Chinese female bodyguards: Extreme training involves bottle smashing over the head,dailymail.co.uk,2012-01-19 08:00:00+00:00,India,0.16666666666666666,2012
270682,Missing Chinese Girl Found Living In Internet Cafe,digitaltrends.com,2015-11-25 08:00:00+00:00,UK,0.3333333333333333,2015
367484,33 year old Chinese woman infected with coronavirus gives birth to a healthy baby,oneindia.com,2020-02-11 08:00:00+00:00,India,0.16666666666666666,2020
188923,Meet the Chinese women standing up to inequality,theguardian.com,2014-06-25 07:00:00+00:00,India,0.16666666666666666,2014
16236,Chinese restaurant staff 'offer to pay for pregnant woman's abortion' after she finds dead rat in soup,businessinsider.com,2018-09-13 07:00:00+00:00,India,0.16666666666666666,2018
223086,Chinese woman carrying thumb drive with malware arrested at Trump’s Mar a Lago resort,washingtonpost.com,2019-04-02 07:00:00+00:00,UK,0.16666666666666666,2019
379398,Chinese Woman Nukes Banknotes In Microwave To 'Disinfect' Bills Of Coronavirus,theladbible.com,2020-03-19 07:00:00+00:00,UK,0.16666666666666666,2020
184517,"As Chinese hit and run girl dies, passersby claim they did not see her   Telegraph",telegraph.co.uk,2011-10-21 07:00:00+00:00,UK,0.3333333333333333,2011
249484,The Baby Boom in Congress,politico.com,2018-05-01 07:00:00+00:00,USA,0.0,2018
198859,Ilaiyaraja’s son Yuvan Shankar blessed with baby girl,thenewsminute.com,2016-04-08 07:00:00+00:00,India,0.16666666666666666,2016
36778,Lily is Britain's first baby with two women parents on her birth certificate   so what will her Mummies tell her about Dad?,dailymail.co.uk,2010-04-21 07:00:00+00:00,India,0.5,2010
307420,"Mother, 32, charged over death of baby who was left unsupervised in bathtub while she had 'me time'",dailymail.co.uk,2020-01-10 08:00:00+00:00,India,0.16666666666666666,2020
37748,Woman bought emu's egg from a shop... and out popped Osbourne the baby emu,dailymail.co.uk,2008-06-06 07:00:00+00:00,India,0.16666666666666666,2008
180179,Pregnant mother killed by crossbow   baby son fights for life,standard.co.uk,2018-11-13 08:00:00+00:00,UK,0.16666666666666666,2018
92591,Will Smith's son and Kim Kardashian's baby sister   a new generation of Hollywood couples?,independent.co.uk,2013-03-05 08:00:00+00:00,UK,0.16666666666666666,2013
124853,Westlife's Mark Feehily welcomes baby with partner 'we're the happiest dads in the world',mirror.co.uk,2019-10-03 07:00:00+00:00,UK,0.0,2019
366884,Zayn Malik and Gigi Hadid welcome baby girl Digital Spy,digitalspy.com,2020-09-24 07:00:00+00:00,UK,0.16666666666666666,2020
11903,Frightening video captures shooting suspects carjacking woman with baby,abcnews.go.com,2017-10-18 07:00:00+00:00,USA,0.16666666666666666,2017
257363,Beautiful and Eerie Aerial Landscapes of America’s Heartland,slate.com,2013-10-02 07:00:00+00:00,USA,0.0,2013
353616,Sister Wives’ Maddie Brown Brush’s 1 Year Old Daughter Is ‘Recovering Beautifully’ After Amputation Surgery,usmagazine.com,2020-08-24 07:00:00+00:00,USA,0.3333333333333333,2020
166551,Wait Until You See These Pictures of Jessica Alba and Her Beautiful Daughters,popsugar.com,2016-06-22 07:00:00+00:00,USA,0.3333333333333333,2016
367688,"Mother's Day 2021: Date in India, history and significance of this beautiful day",oneindia.com,2021-05-04 07:00:00+00:00,India,0.0,2021
83571,"‘Cleopatra not most beautiful, but capable woman ruler’: Historian Lucy Hughes Hallet",hindustantimes.com,2018-02-05 08:00:00+00:00,India,0.16666666666666666,2018
25501,Sandra Bullock is People's 'World's Most Beautiful Woman',chicagotribune.com,2015-04-22 07:00:00+00:00,USA,0.0,2015
94706,Are all beautiful women boring? Samantha Brick strikes again,independent.co.uk,2012-10-29 07:00:00+00:00,UK,0.16666666666666666,2012
132919,Kareena Kapoor: Every Indian Woman is Beautiful,ndtv.com,2015-07-30 07:00:00+00:00,India,0.16666666666666666,2015
265958,Prince Harry and Meghan Markle snub 'most beautiful royal' by not inviting Lady Amelia Windsor to wedding,birminghammail.co.uk,2018-05-18 07:00:00+00:00,UK,0.16666666666666666,2018
10503,'Most Beautiful' Lupita Nyong'o on Her Life Changing Year,abcnews.go.com,2014-06-19 07:00:00+00:00,USA,0.16666666666666666,2014
100318,Indian American Designer Tina Tandon Speaks About Fashion and her Career,india.com,2014-09-30 07:00:00+00:00,India,0.16666666666666666,2014
160734,Tilda Swinton Discusses Her Career,nytimes.com,2011-12-30 08:00:00+00:00,India,0.16666666666666666,2011
62186,"Selena Gomez Talks Leaving Home, Future Career Plans and Starting Her Own Family—Watch Now!",eonline.com,2013-07-16 07:00:00+00:00,USA,0.16666666666666666,2013
159542,Finding a Niche in the U.S. Was Hard. Then She Found a Career Path.,nytimes.com,2019-10-29 07:00:00+00:00,India,0.16666666666666666,2019
190263,Cherie Booth: 'All women should have the chance to have a family and a career',theguardian.com,2013-10-19 07:00:00+00:00,India,0.16666666666666666,2013
77294,"Career Change By Necessity: Sue Ismiel Starts $40M Business For Her Family, With Her Family",forbes.com,2015-06-08 07:00:00+00:00,India,0.16666666666666666,2015
102577,When Kylie Jenner was jealous of sister Kendall’s modelling career,indianexpress.com,2015-10-12 07:00:00+00:00,India,0.16666666666666666,2015
329920,Scarlett Johansson says her 'husky voice' was disadvantage early on in her career,newindianexpress.com,2020-06-20 07:00:00+00:00,India,0.16666666666666666,2020
207657,Tonya Harding Says Attack on Nancy Kerrigan Knee Capped Her Career | TIME.com,time.com,2014-01-06 08:00:00+00:00,USA,0.16666666666666666,2014
309667,"Girl, 18, dead and 3 injured after car careers off road and slams into tree",dailystar.co.uk,2021-02-06 08:00:00+00:00,UK,0.0,2021
141654,"Castrated Swami Denies Rape Charge, Says Woman Chopped off Genitals to Avenge Business Loss",news18.com,2017-06-03 07:00:00+00:00,India,0.16666666666666666,2017
203009,Mother knows best about nurseries | Business | The Sunday Times,thetimes.co.uk,2018-01-21 08:00:00+00:00,UK,0.16666666666666666,2018
15850,10 billion dollar businesses you didn’t know were started by women,businessinsider.com,2019-08-19 07:00:00+00:00,India,0.16666666666666666,2019
120017,Jennifer Aniston in Beverley Hills as she heads for business,metro.co.uk,2018-10-25 07:00:00+00:00,UK,0.16666666666666666,2018
75705,Marta Pozzan On Her AFRM Design Collaboration And Bringing The Business Of Social Media To TEDx,forbes.com,2019-12-20 08:00:00+00:00,India,0.16666666666666666,2019
167221,Kate Hudson Has a Burgeoning Businessman on Her Hands,popsugar.com,2013-07-31 07:00:00+00:00,USA,0.16666666666666666,2013
165716,Three Colorado Women Help Ugandans Build Businesses by Selling Handmade Beads,people.com,2014-04-10 07:00:00+00:00,USA,0.16666666666666666,2014
328433,"6 Black, women owned businesses to support (that will take your fashion game to the next level!)",nbcnews.com,2020-12-21 08:00:00+00:00,USA,0.16666666666666666,2020
298056,This stay at home mom returned to business after 16 years   and now manages her own R100 million fund. Here's how.,Businessinsider.co.za,2018-09-08 07:00:00+00:00,South Africa,0.3333333333333333,2018
29617,The Painted Cookie takes a grandmother’s recipe to business baking success,chron.com,2018-12-05 08:00:00+00:00,USA,0.0,2018
138777,May says she has received 'clear message' as she scraps fox hunting vote,news.sky.com,2018-01-07 08:00:00+00:00,UK,0.16666666666666666,2018
116769,Man hunted over attack on woman that left her with serious head injury,manchestereveningnews.co.uk,2016-07-03 07:00:00+00:00,UK,0.3333333333333333,2016
325884,Police hunt after woman sexually assaulted by two men wearing balaclavas near M60,manchestereveningnews.co.uk,2021-04-03 07:00:00+00:00,UK,0.16666666666666666,2021
78030,Hunter boasted on dating app about poaching deer – not realizing her potential suitor was a game warden,foxnews.com,2019-01-09 08:00:00+00:00,UK,0.16666666666666666,2019
241673,'Flea Market Flip': Lara Spencer on her new HGTV show and her top 4 treasure hunting tips,ew.com,2012-09-28 07:00:00+00:00,USA,0.16666666666666666,2012
145213,Manhunt For Manatee Riding Lady Comes To An End In Florida,npr.org,2012-10-03 07:00:00+00:00,USA,0.16666666666666666,2012
341879,Detectives hunt man suspected of spying on women in bathrooms on Hackney estate,standard.co.uk,2021-03-11 08:00:00+00:00,UK,0.16666666666666666,2021
114360,Brother and sister hunted down and killed her ex boyfriend in 'revenge' attack,manchestereveningnews.co.uk,2021-04-23 07:00:00+00:00,UK,0.3333333333333333,2021
193312,"‘No Beast So Fierce: The Champawat Tiger and Her Hunter, the First Tiger Conservationist’ by Dane Huckelbridge: In the forests of the night",thehindu.com,2019-05-11 07:00:00+00:00,India,0.16666666666666666,2019
135589,Women lead Indian medal hunt at Commonwealth Games 2018,newindianexpress.com,2018-04-08 07:00:00+00:00,India,0.16666666666666666,2018
218307,Cher Gets Brutally Honest After Seeing a Preview of Her Broadway Show: ‘It Needs Work’,usmagazine.com,2018-06-25 07:00:00+00:00,USA,0.16666666666666666,2018
381626,Liverpool woman survived brutal Yorkshire Ripper hammer attack,liverpoolecho.co.uk,2020-10-24 07:00:00+00:00,UK,0.16666666666666666,2020
263741,Mother of murder victim says 'the night she died a part of me died' as brutal killer jailed for life,walesonline.co.uk,2018-07-11 07:00:00+00:00,UK,0.3333333333333333,2018
266160,"Woman suffers injuries to head, body and legs in brutal Pershore Road attack",birminghammail.co.uk,2019-06-10 07:00:00+00:00,UK,0.16666666666666666,2019
341083,'Don't have a name': Twin sister's brutal claim about Genie Bouchard,sports.yahoo.com,2021-01-13 08:00:00+00:00,UK,0.0,2021
224440,Was the victim in brutal Fresno killing a transgender woman? ‘We may never know.’,washingtonpost.com,2015-07-28 07:00:00+00:00,UK,0.0,2015
134995,Three Indian Origin South African Women Brutally Murdered,ndtv.com,2014-08-27 07:00:00+00:00,India,0.16666666666666666,2014
201767,Newlywed transgender Muslim woman brutally killed after being disowned by family...,thesun.co.uk,2016-11-01 07:00:00+00:00,UK,0.16666666666666666,2016
210663,"Delhi cop’s son, his friend held for brutal assault on girl after WhatsApp video goes viral",timesofindia.com,2018-09-15 07:00:00+00:00,India,0.16666666666666666,2018
287471,Piers Morgan labelled 'a snitch' for unbelievably brutal Killer Women move,dailystar.co.uk,2017-06-22 07:00:00+00:00,UK,0.16666666666666666,2017
117330,This woman escaped a terrifying doomsday cult that convinced followers they were on a 'path to hell',manchestereveningnews.co.uk,2019-07-06 07:00:00+00:00,UK,0.16666666666666666,2019
266230,Woman attacked with HAMMER in terrifying Sheldon carjacking as victim left with horrific injuries,birminghammail.co.uk,2019-03-21 07:00:00+00:00,UK,0.16666666666666666,2019
309656,Woman horrified as she finds out 'terrifying' meaning of message on her wheelie bin,dailystar.co.uk,2021-01-16 08:00:00+00:00,UK,0.5,2021
140598,Terrifying moment Uber driver locks doors and tries to take professor 'to a hotel',news.yahoo.com,2018-04-20 07:00:00+00:00,India,0.0,2018
37661,Mother tells of terrifying moment her daughter was knocked down and injured by cyclist,dailymail.co.uk,2008-06-16 07:00:00+00:00,India,0.5,2008
287893,Terrifying clip shows moment girl appears to have seizure after making herself faint,dailystar.co.uk,2016-09-14 07:00:00+00:00,UK,0.3333333333333333,2016
348805,Woman finds bizarre message written in snow on her trash can – and internet reveals its ‘terrifying’ meani...,thesun.co.uk,2021-01-16 08:00:00+00:00,UK,0.3333333333333333,2021
29499,"S.A. anchor opens up about her family's terrifying super typhoon experience, vacation",chron.com,2018-10-25 07:00:00+00:00,USA,0.16666666666666666,2018
61869,"Elizabeth Olsen Reveals Her Terrifying Hands, Gives Us Full House Déjà Vu in This Wonderfully Awkward Video",eonline.com,2016-05-10 07:00:00+00:00,USA,0.16666666666666666,2016
275527,Rapist who subjected girl to terrifying Southport churchyard attack jailed for 10 years,liverpoolecho.co.uk,2014-12-01 08:00:00+00:00,UK,0.16666666666666666,2014
278134,Video: All The Single Ladies Do Prem Ratan Dhan Payo,outlookindia.com,2015-11-06 08:00:00+00:00,India,0.16666666666666666,2015
67135,Secret to long life? Niece of 106 year old spinster says being SINGLE has aged her well,express.co.uk,2018-05-28 07:00:00+00:00,UK,0.3333333333333333,2018
25104,'All the Single Ladies' by Rebecca Traister: How unmarried women improve U.S. marriages,chicagotribune.com,2016-02-25 08:00:00+00:00,USA,0.16666666666666666,2016
74339,Why Single Women Entrepreneurs Can (And Must) Put Work First,forbes.com,2018-05-30 07:00:00+00:00,India,0.16666666666666666,2018
52104,This village in Gujarat bans single women from owning mobile phones,dnaindia.com,2016-02-23 08:00:00+00:00,India,0.16666666666666666,2016
268792,"Drake Opens Up About Being a ""Single Father"" and His Difficult Relationship with His Son's Mother",cosmopolitan.com,2018-10-14 07:00:00+00:00,India,0.16666666666666666,2018
333687,Planet Money: Single Women Are Shortchanged In The Housing Market,npr.org,2020-01-17 08:00:00+00:00,USA,0.16666666666666666,2020
